id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
US-2020286586-A1,Sequence-graph based tool for determining variation in short tandem repeat regions ,"Illumina, Inc.","Egor Dolzhenko, Michael A. Eberle",2019-03-07,2020-03-06,2020-09-10,,https://patents.google.com/patent/US20200286586A1/en,https://patentimages.storage.googleapis.com/ae/3e/bc/74e8f676eb221a/US20200286586A1-20200910-D00000.png
US-11658920-B2,System and method for autonomous and dynamic resource allocation in storage systems ,EMC IP Holding Company LLC,"Rahul Deo Vishwakarma, Jayanth Kumar Reddy Perneti, Gopal Singh",2020-02-07,2021-05-05,2023-05-23,2023-05-23,https://patents.google.com/patent/US11658920B2/en,https://patentimages.storage.googleapis.com/e8/db/14/ac83b24e5e878f/US11658920-20230523-D00000.png
US-11392814-B2,Methods and arrangements to detect a payment instrument malfunction ,"Capital One Services, Llc","Mallory Murphy, Mark Yamashita",2018-11-06,2021-04-26,2022-07-19,2022-07-19,https://patents.google.com/patent/US11392814B2/en,https://patentimages.storage.googleapis.com/53/02/96/939ae61453a33f/US11392814-20220719-D00000.png
US-2016294765-A1,Systems and Methods for Path Optimization In A Message Campaign ,"Strongview Systems, Inc.","Tulsi Ram Mayala, Shriram Vishwanathan",2012-12-04,2015-11-06,2016-10-06,,https://patents.google.com/patent/US20160294765A1/en,https://patentimages.storage.googleapis.com/38/bc/5b/ef5a2f60d7d5d6/US20160294765A1-20161006-D00000.png
US-11500887-B2,Technologies for tuning performance and/or accuracy of similarity search using stochastic associative memories ,Intel Corporation,"Sourabh Dongaonkar, Jawad B. Khan, Chetan Chauhan, Dipanjan Sengupta, Mariano Tepper, Theodore Willke, Richard L. Coulson",2021-04-09,2021-04-09,2022-11-15,2022-11-15,https://patents.google.com/patent/US11500887B2/en,https://patentimages.storage.googleapis.com/ad/43/66/f6cec01da9d20b/US11500887-20221115-D00000.png
US-11212202-B2,Network performance enhancement system ,Subspace Inc.,"V William Emmett King, Charlie Frederick Hulcher",2020-04-08,2021-04-08,2021-12-28,2021-12-28,https://patents.google.com/patent/US11212202B2/en,https://patentimages.storage.googleapis.com/e8/86/ed/4c36b1d29d9fa4/US11212202-20211228-D00000.png
US-11641212-B2,Probabilistic model for file-specific compression selection under SLA-constraints ,EMC IP Holding Company LLC,"Rômulo Teixeira de Abreu Pinho, Vinicius Michel Gottin, Joel Christner",2021-03-12,2021-03-12,2023-05-02,2023-05-02,https://patents.google.com/patent/US11641212B2/en,https://patentimages.storage.googleapis.com/e7/bb/5c/3b4a417ad53088/US11641212-20230502-D00000.png
US-11485359-B2,Warning system for a host automotive vehicle ,Aptiv Technologies Limited,"Dominik Sasin, Dariusz Borkowski",2020-03-27,2021-02-25,2022-11-01,2022-11-01,https://patents.google.com/patent/US11485359B2/en,https://patentimages.storage.googleapis.com/71/0e/48/94ea97730f3d98/US11485359-20221101-D00000.png
US-11036981-B1,Data monitoring system ,Sas Institute Inc.,"Yuwei Liao, Anya Mary McGuirk, Byron Davis Biggs, Arin Chaudhuri, Allen Joseph Langlois, Vincent L. Deters",2020-02-26,2021-02-04,2021-06-15,2021-06-15,https://patents.google.com/patent/US11036981B1/en,https://patentimages.storage.googleapis.com/4e/47/7b/07cf424973c290/US11036981-20210615-D00000.png
US-2018260737-A1,"Information processing device, information processing method, and computer-readable medium ","Kabushiki Kaisha Toshiba, Toshiba Digital Solutions Corporation",Ryohei Tanaka,2017-03-09,2017-09-20,2018-09-13,,https://patents.google.com/patent/US20180260737A1/en,https://patentimages.storage.googleapis.com/3d/af/25/a87b31e563decb/US20180260737A1-20180913-D00000.png
US-10970645-B1,"Method for explainable active learning, to be used for object detector, by using Bayesian dual autoencoder and active learning device using the same ","StradVision, Inc.","Kye-hyeon KIM, Sung An Gweon, Yongjoong Kim, Bongnam Kang",2020-05-08,2020-12-28,2021-04-06,2021-04-06,https://patents.google.com/patent/US10970645B1/en,https://patentimages.storage.googleapis.com/b2/b9/75/eb588b3a9cbcf4/US10970645-20210406-D00000.png
US-2017116536-A1,Dictionary reduction technique for business name categorization ,Pulse Energy Inc.,Amelia Hardjasa,2015-10-27,2015-10-27,2017-04-27,,https://patents.google.com/patent/US20170116536A1/en,https://patentimages.storage.googleapis.com/b7/31/42/874be9f9118eac/US20170116536A1-20170427-D00000.png
US-2018129962-A1,Database query and data mining in intelligent distributed communication networks ,"Zoomph, Inc.","Thomas Mathew, John William Seaman, Jorge Luis Vasquez, Reza Ali Manouchehri, Lee Evan Kohn",2015-12-14,2017-09-15,2018-05-10,,https://patents.google.com/patent/US20180129962A1/en,https://patentimages.storage.googleapis.com/62/32/24/6c3a84543ac761/US20180129962A1-20180510-D00000.png
US-11567728-B2,Dynamically preventing audio artifacts ,Nvidia Corporation,"Utkarsh Vaidya, Sumit Bhattacharya",2019-02-26,2020-12-14,2023-01-31,2023-01-31,https://patents.google.com/patent/US11567728B2/en,https://patentimages.storage.googleapis.com/14/3f/6e/076335420fdb15/US11567728-20230131-D00000.png
US-11386452-B1,"Systems, methods, and devices for determining predicted enrollment rate and imputed revenue for inquiries associated with online advertisements ","Cpl Assets, Llc","Steven Ostrover, Jonathan Frederick Ripper",2015-03-10,2020-12-10,2022-07-12,2022-07-12,https://patents.google.com/patent/US11386452B1/en,https://patentimages.storage.googleapis.com/a1/6c/5f/769f0415b5fc0c/US11386452-20220712-D00000.png
US-11579849-B2,Generating higher-level semantics data for development of visual content ,"Tenweb, Inc.","Artavazd Minasyan, Tigran Nazaryan, Avetik Arakelyan, Sergey Poghosyan, Mher Veziryan, Hayk Poghosyan",2019-11-22,2020-11-21,2023-02-14,2023-02-14,https://patents.google.com/patent/US11579849B2/en,https://patentimages.storage.googleapis.com/cb/57/67/367fe6fe001dc1/US11579849-20230214-D00000.png
US-11373328-B2,"Method, device and storage medium for positioning object ","Apollo Intelligent Driving Technology (Beijing) Co., Ltd.","Guowei WAN, Shenhua HOU, Shiyu Song",2019-12-23,2020-09-30,2022-06-28,2022-06-28,https://patents.google.com/patent/US11373328B2/en,https://patentimages.storage.googleapis.com/74/4c/6c/77603b228ff2e1/US11373328-20220628-D00000.png
US-11574351-B2,System and method for quality assessment of product description ,"Beijing Wodong Tianjun Information Technology Co., Ltd., JD.com American Technologies Corporation","Huasong Shan, Li Chen, Hui Zhou",2020-09-11,2020-09-11,2023-02-07,2023-02-07,https://patents.google.com/patent/US11574351B2/en,https://patentimages.storage.googleapis.com/fa/f2/62/4b71f052588b30/US11574351-20230207-D00000.png
US-2020184373-A1,Recurrent Gaussian Mixture Model For Sensor State Estimation In Condition Monitoring ,Siemens Aktiengesellschaft,"Chao Yuan, Amit Chakraborty",2017-08-30,2017-08-30,2020-06-11,,https://patents.google.com/patent/US20200184373A1/en,https://patentimages.storage.googleapis.com/0a/cd/b8/8f10482be7aa19/US20200184373A1-20200611-D00000.png
US-2021294800-A1,Context-aware maintenance window identification ,"Dell Products, L.P.","Rahul Deo Vishwakarma, Vaideeswaran G, Parmeshwr Prasad, Hemant Ramesh Gaikwad",2020-03-19,2020-03-19,2021-09-23,,https://patents.google.com/patent/US20210294800A1/en,https://patentimages.storage.googleapis.com/87/53/68/fdeccea00785c5/US20210294800A1-20210923-D00000.png
US-2019066010-A1,Predictive model for optimizing facility usage ,United States Of America As Represented By The Secretary Of The Army,Michael N Grussing,2017-08-24,2017-08-24,2019-02-28,,https://patents.google.com/patent/US20190066010A1/en,https://patentimages.storage.googleapis.com/68/2a/73/45b04aee37eed4/US20190066010A1-20190228-D00000.png
US-11444923-B2,Runtime detection of database protocol metadata anomalies in database client connections ,International Business Machines Corporation,"Leonid Rodniansky, Shay Harel, Tania Butovsky, Peter Maniatis",2020-07-29,2020-07-29,2022-09-13,2022-09-13,https://patents.google.com/patent/US11444923B2/en,https://patentimages.storage.googleapis.com/99/be/76/b718d7560af1db/US11444923-20220913-D00000.png
US-11158302-B1,"Accent detection method and accent detection device, and non-transitory storage medium ",New Oriental Education & Technology Group Inc.,"Xinglong Gao, Yue Li, Wei Qu",2020-05-11,2020-07-28,2021-10-26,2021-10-26,https://patents.google.com/patent/US11158302B1/en,https://patentimages.storage.googleapis.com/ac/45/96/5a7ff070c312aa/US11158302-20211026-D00000.png
US-11574225-B2,Generating weather data based on messaging system activity ,Snap Inc.,"Anup Prabhakar Dhalwani, Walton Lin, Andrew Lin, Amer Shahnawaz, Leonid Gorkin, Amber Taylor, Lillian Zheng, Eric Wood",2018-05-25,2020-07-14,2023-02-07,2023-02-07,https://patents.google.com/patent/US11574225B2/en,https://patentimages.storage.googleapis.com/27/11/2d/21f3dfb2be593b/US11574225-20230207-D00000.png
US-11115289-B1,Systems and methods for network security model ,"Cable Television Laboratories, Inc.",Kyle Haefner,2019-05-30,2020-07-01,2021-09-07,2021-09-07,https://patents.google.com/patent/US11115289B1/en,https://patentimages.storage.googleapis.com/b5/88/b7/cd73520ad263dd/US11115289-20210907-D00000.png
US-11393013-B2,"Method, non-transitory computer-readable device, and system for intelligent listing creation ","Mercari, Inc.","Byong Mok Oh, Takuma Yamaguchi, Rishabh Kumar SHRIVASTAVA, Mikio Fritz KURIBAYASHI, John Alexander LAGERLING, Minami TANAKA",2020-06-25,2020-06-25,2022-07-19,2022-07-19,https://patents.google.com/patent/US11393013B2/en,https://patentimages.storage.googleapis.com/b0/2c/98/a6548ae80890cf/US11393013-20220719-D00000.png
US-11250366-B2,Dynamic prediction of risk levels for manufacturing operations through leading risk indicators: dynamic risk sloping trend method and system ,Near-Miss Management Llc,"Matthew L. Dering, Ankur Pariyani, Ulku G. Oktem, Daniel Shumway, Brett Emaus, Steven DeLaurentis",2014-10-10,2020-06-08,2022-02-15,2022-02-15,https://patents.google.com/patent/US11250366B2/en,https://patentimages.storage.googleapis.com/c7/67/45/eff448398e7d7c/US11250366-20220215-D00000.png
US-11087330-B2,System and method for malware detection ,"Paypal, Inc.",David Tolpin,2017-06-29,2020-06-01,2021-08-10,2021-08-10,https://patents.google.com/patent/US11087330B2/en,https://patentimages.storage.googleapis.com/fa/60/c5/04857dea62ac06/US11087330-20210810-D00000.png
US-11314531-B1,Systems and methods for robotic process automation of mobile platforms ,UiPath Inc.,"Christian Mayer, Gerd Weishaar, Bogdan N. Cucosel",2020-05-28,2020-05-28,2022-04-26,2022-04-26,https://patents.google.com/patent/US11314531B1/en,https://patentimages.storage.googleapis.com/9f/0d/3b/6659683bf8e07f/US11314531-20220426-D00000.png
US-10846607-B2,Adaptive analytical behavioral and health assistant system and related method of use ,"WellDoc, Inc.","Ryan A. Sysko, Suzanne K. Sysko, James M. Minor, Anand K. Iyer, Andrew V. Fletcher",2007-02-22,2020-04-21,2020-11-24,2020-11-24,https://patents.google.com/patent/US10846607B2/en,https://patentimages.storage.googleapis.com/bd/d8/cf/9da3ad2a750aee/US10846607-20201124-D00000.png
US-11418533-B2,Multi-tiered security analysis method and system ,Prince Mohammad Bin Fahd University,"Nazeeruddin MOHAMMAD, Shahabuddin MUHAMMAD",2020-04-20,2020-04-20,2022-08-16,2022-08-16,https://patents.google.com/patent/US11418533B2/en,https://patentimages.storage.googleapis.com/37/d5/e2/1124bd1c205f59/US11418533-20220816-D00000.png
US-11301769-B2,Method for recognizing multi-dimensional anomalous urban traffic event based on ternary gaussian mixture model ,"Shanghai Seari Intelligent System Co., Ltd.","Chaoteng WU, Lu Zhang, Xiao Gao, Yu Zhou, Wei Zhao, Xuechen Yang",2019-08-30,2020-04-13,2022-04-12,2022-04-12,https://patents.google.com/patent/US11301769B2/en,https://patentimages.storage.googleapis.com/49/cd/15/fb40a92844a631/US11301769-20220412-D00000.png
US-11627113-B2,Network-based authentication rule cleaning and optimization ,The Westem Union Company,"Chaoyun Chen, Quan Li, Zifang Huang",2020-04-01,2020-04-01,2023-04-11,2023-04-11,https://patents.google.com/patent/US11627113B2/en,https://patentimages.storage.googleapis.com/ba/b0/84/44183af985d0f1/US11627113-20230411-D00000.png
US-11138812-B1,Image processing for updating a model of an environment ,Arm Limited,"Daren Croxford, Roberto LOPEZ MENDEZ",2020-03-26,2020-03-26,2021-10-05,2021-10-05,https://patents.google.com/patent/US11138812B1/en,https://patentimages.storage.googleapis.com/b2/6d/4a/1e78d8d7580703/US11138812-20211005-D00000.png
US-11419247-B2,Controlling a working condition of electronic devices ,"Kyndryl, Inc.","Michael Egger, Toby Zenerino, Christian Eggenberger, Joerg Kauke, Dario Bindi",2020-03-25,2020-03-25,2022-08-16,2022-08-16,https://patents.google.com/patent/US11419247B2/en,https://patentimages.storage.googleapis.com/e9/2a/a9/8b818f8ad06d9e/US11419247-20220816-D00000.png
US-11422195-B2,"Systems, methods, and devices for state-of-charge estimation in energy storage systems ",Nuvation Research Corporation,"Michael Worry, Stefan Janhunen, Manoj Mathew",2020-03-24,2020-03-24,2022-08-23,2022-08-23,https://patents.google.com/patent/US11422195B2/en,https://patentimages.storage.googleapis.com/9c/8b/32/59f548459e5bb6/US11422195-20220823-D00000.png
US-11467129-B2,NDT data referencing system ,Olympus NDT Canada Inc.,"Benoit Lepage, Jean Gauthier",2020-03-23,2020-03-23,2022-10-11,2022-10-11,https://patents.google.com/patent/US11467129B2/en,https://patentimages.storage.googleapis.com/6d/43/dd/605061d25e4de0/US11467129-20221011-D00000.png
US-11555943-B2,Method for identifying misallocated historical production data using machine learning to improve a predictive ability of a reservoir simulation ,Saudi Arabian Oil Company,Jibran Ayub,2020-03-20,2020-03-20,2023-01-17,2023-01-17,https://patents.google.com/patent/US11555943B2/en,https://patentimages.storage.googleapis.com/31/eb/c8/1a05c79c2569e7/US11555943-20230117-D00000.png
US-11410123-B2,Article placement optimization system and article placement optimization method ,"Hitachi, Ltd.","Takeshi Uehara, Naoki TABARU, Kunihiko Harada, Kazuaki TOKUNAGA",2019-04-17,2020-02-27,2022-08-09,2022-08-09,https://patents.google.com/patent/US11410123B2/en,https://patentimages.storage.googleapis.com/ca/40/cd/568cb0b82905fe/US11410123-20220809-D00000.png
US-2016328433-A1,Representing Large Body of Data Relationships ,DataESP Private Ltd.,"Yang Wang, Tan Wang",2015-05-07,2015-09-16,2016-11-10,,https://patents.google.com/patent/US20160328433A1/en,https://patentimages.storage.googleapis.com/90/21/8f/bd74fe04f3218a/US20160328433A1-20161110-D00000.png
US-11651161-B2,Automated detection of reasoning in arguments ,International Business Machines Corporation,"Avishai Gretz, Edo Cohen-Karlik, Noam Slonim, Assaf Toledo",2020-02-13,2020-02-13,2023-05-16,2023-05-16,https://patents.google.com/patent/US11651161B2/en,https://patentimages.storage.googleapis.com/bc/f7/14/2f94e6d6e96d7e/US11651161-20230516-D00000.png
US-2016086094-A1,"Information processing apparatus, information processing method, and non-transitory computer readable storage medium ",Yahoo Japan Corporation,Kota TSUBOUCHI,2014-09-19,2015-09-08,2016-03-24,,https://patents.google.com/patent/US20160086094A1/en,https://patentimages.storage.googleapis.com/8e/b4/ff/3ff8afbb11f0ab/US20160086094A1-20160324-D00000.png
US-11158400-B2,Autonomous reasoning and experimentation agent for molecular discovery ,General Electric Company,"Jason NICHOLS, Johan Michael Reimann, Nurali VIRANI, Naresh Sundaram Iyer",2019-01-11,2020-01-10,2021-10-26,2021-10-26,https://patents.google.com/patent/US11158400B2/en,https://patentimages.storage.googleapis.com/c6/94/0e/a8989865582d02/US11158400-20211026-D00000.png
US-2020308952-A1,Method And System For Active Learning And Optimization Of Drilling Performance Metrics ,Nvicta LLC.,"Parham Pournazari, Gurtej Saini",2019-03-27,2020-03-22,2020-10-01,,https://patents.google.com/patent/US20200308952A1/en,https://patentimages.storage.googleapis.com/02/a3/71/b763efadcd6ed1/US20200308952A1-20201001-D00000.png
US-2022170751-A1,Method for defining a path ,Safran Electronics & Defense,Kevin OSANLOU,2019-04-12,2020-04-09,2022-06-02,,https://patents.google.com/patent/US20220170751A1/en,https://patentimages.storage.googleapis.com/ee/2e/ef/ab3019ffd09fcd/US20220170751A1-20220602-D00000.png
US-2021374186-A1,Automated metadata asset creation using machine learning models ,"Rovi Guides, Inc.",Kyle Miller,2020-05-26,2020-05-26,2021-12-02,,https://patents.google.com/patent/US20210374186A1/en,https://patentimages.storage.googleapis.com/c0/32/93/3880064c9aa671/US20210374186A1-20211202-D00000.png
